patent_number,date,title,tokens,nltk_pos,is_prpn_nltk,spacy_pos,spacy_label,is_prpn_spacy,is_person_spacy,spacy_pos_len,bad_endings
US17532A,1857-06-09,Machine for setting tires on ,"['Machine', 'for', 'setting', 'tires', 'on']","[('Machine', 'NN'), ('for', 'IN'), ('setting', 'VBG'), ('tires', 'NNS'), ('on', 'IN')]",0,"['NOUN', 'ADP', 'VERB', 'NOUN', 'ADP']",[],0,0,5,1
US17567A,1857-06-16,Chair for ,"['Chair', 'for']","[('Chair', 'NN'), ('for', 'IN')]",0,"['NOUN', 'ADP']",[],0,0,2,1
US17762A,1857-07-07,Mode op operating radial cutters in lathes for ,"['Mode', 'op', 'operating', 'radial', 'cutters', 'in', 'lathes', 'for']","[('Mode', 'NNP'), ('op', 'MD'), ('operating', 'VBG'), ('radial', 'JJ'), ('cutters', 'NNS'), ('in', 'IN'), ('lathes', 'NNS'), ('for', 'IN')]",1,"['NOUN', 'NOUN', 'VERB', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'ADP']",[],0,0,8,1
US17763A,1857-07-07,Method of ,"['Method', 'of']","[('Method', 'NN'), ('of', 'IN')]",0,"['NOUN', 'ADP']",[],0,0,2,1
US17801A,1857-07-14,Seal for ,"['Seal', 'for']","[('Seal', 'NN'), ('for', 'IN')]",0,"['VERB', 'ADP']",[],0,0,2,1
US17917A,1857-08-04,Machine for ,"['Machine', 'for']","[('Machine', 'NN'), ('for', 'IN')]",0,"['NOUN', 'ADP']",[],0,0,2,1
US17963A,1857-08-11,Arrangement of feed-rollers for ,"['Arrangement', 'of', 'feed-rollers', 'for']","[('Arrangement', 'NN'), ('of', 'IN'), ('feed-rollers', 'NNS'), ('for', 'IN')]",0,"['NOUN', 'ADP', 'NOUN', 'PUNCT', 'NOUN', 'ADP']",[],0,0,6,1
US18011A,1857-08-18,Machine for ,"['Machine', 'for']","[('Machine', 'NN'), ('for', 'IN')]",0,"['NOUN', 'ADP']",[],0,0,2,1
US18075A,1857-08-25,Machine for ,"['Machine', 'for']","[('Machine', 'NN'), ('for', 'IN')]",0,"['NOUN', 'ADP']",[],0,0,2,1
US18098A,1857-09-01,Feed and gigging movement for ,"['Feed', 'and', 'gigging', 'movement', 'for']","[('Feed', 'NN'), ('and', 'CC'), ('gigging', 'VBG'), ('movement', 'NN'), ('for', 'IN')]",0,"['VERB', 'CCONJ', 'NOUN', 'NOUN', 'ADP']",[],0,0,5,1
US18124A,1857-09-01,Improvement in carding-engin es ,"['Improvement', 'in', 'carding-engin', 'es']","[('Improvement', 'NN'), ('in', 'IN'), ('carding-engin', 'NN'), ('es', 'NN')]",0,"['NOUN', 'ADP', 'NOUN', 'PUNCT', 'NOUN', 'ADP']",[],0,0,6,1
US18316A,1857-10-06,Machine for ,"['Machine', 'for']","[('Machine', 'NN'), ('for', 'IN')]",0,"['NOUN', 'ADP']",[],0,0,2,1
US18418A,1857-10-13,Lock for ,"['Lock', 'for']","[('Lock', 'NNP'), ('for', 'IN')]",1,"['VERB', 'ADP']",[],0,0,2,1
US18679A,1857-11-24,Machine for cutting shingles from ,"['Machine', 'for', 'cutting', 'shingles', 'from']","[('Machine', 'NN'), ('for', 'IN'), ('cutting', 'VBG'), ('shingles', 'NNS'), ('from', 'IN')]",0,"['NOUN', 'ADP', 'VERB', 'NOUN', 'ADP']",[],0,0,5,1
US18691A,1857-11-24,Improvement in ,"['Improvement', 'in']","[('Improvement', 'NN'), ('in', 'IN')]",0,"['NOUN', 'ADP']",[],0,0,2,1
US18706A,1857-11-24,Machine for ,"['Machine', 'for']","[('Machine', 'NN'), ('for', 'IN')]",0,"['NOUN', 'ADP']",[],0,0,2,1
US19176A,1858-01-19,Improved method of registering the speed and back or ,"['Improved', 'method', 'of', 'registering', 'the', 'speed', 'and', 'back', 'or']","[('Improved', 'VBN'), ('method', 'NN'), ('of', 'IN'), ('registering', 'VBG'), ('the', 'DT'), ('speed', 'NN'), ('and', 'CC'), ('back', 'NN'), ('or', 'CC')]",0,"['ADJ', 'NOUN', 'ADP', 'VERB', 'DET', 'NOUN', 'CCONJ', 'NOUN', 'CCONJ']",[],0,0,9,1
US19548A,1858-03-09,Improvement in the mode of tightening and securing the keys of the journal-boxes of ,"['Improvement', 'in', 'the', 'mode', 'of', 'tightening', 'and', 'securing', 'the', 'keys', 'of', 'the', 'journal-boxes', 'of']","[('Improvement', 'NN'), ('in', 'IN'), ('the', 'DT'), ('mode', 'NN'), ('of', 'IN'), ('tightening', 'VBG'), ('and', 'CC'), ('securing', 'VBG'), ('the', 'DT'), ('keys', 'NN'), ('of', 'IN'), ('the', 'DT'), ('journal-boxes', 'NNS'), ('of', 'IN')]",0,"['NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'VERB', 'CCONJ', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT', 'NOUN', 'ADP']",[],0,0,16,1
US20046A,1858-04-27,Joint for ,"['Joint', 'for']","[('Joint', 'NNP'), ('for', 'IN')]",1,"['ADJ', 'ADP']",[],0,0,2,1
US20233A,1858-05-11,Working ship s lower sails in ,"['Working', 'ship', 's', 'lower', 'sails', 'in']","[('Working', 'VBG'), ('ship', 'NN'), ('s', 'VBD'), ('lower', 'JJR'), ('sails', 'NNS'), ('in', 'IN')]",0,"['VERB', 'NOUN', 'VERB', 'ADJ', 'NOUN', 'ADP']",[],0,0,6,1
US20285A,1858-05-18,Machine for ,"['Machine', 'for']","[('Machine', 'NN'), ('for', 'IN')]",0,"['NOUN', 'ADP']",[],0,0,2,1
US20306A,1858-05-18,Machine for ,"['Machine', 'for']","[('Machine', 'NN'), ('for', 'IN')]",0,"['NOUN', 'ADP']",[],0,0,2,1
US20351A,1858-05-25,Improved apparatus for separating the combustible from the incombustible gases or ,"['Improved', 'apparatus', 'for', 'separating', 'the', 'combustible', 'from', 'the', 'incombustible', 'gases', 'or']","[('Improved', 'VBN'), ('apparatus', 'NN'), ('for', 'IN'), ('separating', 'VBG'), ('the', 'DT'), ('combustible', 'NN'), ('from', 'IN'), ('the', 'DT'), ('incombustible', 'JJ'), ('gases', 'NNS'), ('or', 'CC')]",0,"['VERB', 'NOUN', 'ADP', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'CCONJ']",[],0,0,11,1
US20566A,1858-06-15,Adjustable hanger for ,"['Adjustable', 'hanger', 'for']","[('Adjustable', 'JJ'), ('hanger', 'NN'), ('for', 'IN')]",0,"['ADJ', 'NOUN', 'ADP']",[],0,0,3,1
US20624A,1858-06-22,Improvement in the mode of ,"['Improvement', 'in', 'the', 'mode', 'of']","[('Improvement', 'NN'), ('in', 'IN'), ('the', 'DT'), ('mode', 'NN'), ('of', 'IN')]",0,"['NOUN', 'ADP', 'DET', 'NOUN', 'ADP']",[],0,0,5,1
US20759A,1858-06-29,carhart ast ,"['carhart', 'ast']","[('carhart', 'NN'), ('ast', 'NN')]",0,"['NOUN', 'ADP']",[],0,0,2,1
US20861A,1858-07-13,Machine for ,"['Machine', 'for']","[('Machine', 'NN'), ('for', 'IN')]",0,"['NOUN', 'ADP']",[],0,0,2,1
US20873A,1858-07-13,Trap for ,"['Trap', 'for']","[('Trap', 'NN'), ('for', 'IN')]",0,"['NOUN', 'ADP']",[],0,0,2,1
US21004A,1858-07-27,Biachuitery for ,"['Biachuitery', 'for']","[('Biachuitery', 'NN'), ('for', 'IN')]",0,"['NOUN', 'ADP']",[],0,0,2,1
US21114A,1858-08-10,Machine for ,"['Machine', 'for']","[('Machine', 'NN'), ('for', 'IN')]",0,"['NOUN', 'ADP']",[],0,0,2,1
US21717A,1858-10-05,Executor of ,"['Executor', 'of']","[('Executor', 'NN'), ('of', 'IN')]",0,"['NOUN', 'ADP']",[],0,0,2,1
US21796A,1858-10-12,Method of ,"['Method', 'of']","[('Method', 'NN'), ('of', 'IN')]",0,"['NOUN', 'ADP']",[],0,0,2,1
US21853A,1858-10-19,Improvement in method of ,"['Improvement', 'in', 'method', 'of']","[('Improvement', 'NN'), ('in', 'IN'), ('method', 'NN'), ('of', 'IN')]",0,"['NOUN', 'ADP', 'NOUN', 'ADP']",[],0,0,4,1
US22331A,1858-12-14,Method of ,"['Method', 'of']","[('Method', 'NN'), ('of', 'IN')]",0,"['NOUN', 'ADP']",[],0,0,2,1
US22368A,1858-12-21,Improved method of gathering grain upon and discharging it from the platforms of ,"['Improved', 'method', 'of', 'gathering', 'grain', 'upon', 'and', 'discharging', 'it', 'from', 'the', 'platforms', 'of']","[('Improved', 'VBN'), ('method', 'NN'), ('of', 'IN'), ('gathering', 'VBG'), ('grain', 'NN'), ('upon', 'IN'), ('and', 'CC'), ('discharging', 'VBG'), ('it', 'PRP'), ('from', 'IN'), ('the', 'DT'), ('platforms', 'NNS'), ('of', 'IN')]",0,"['ADJ', 'NOUN', 'ADP', 'VERB', 'NOUN', 'SCONJ', 'CCONJ', 'VERB', 'PRON', 'ADP', 'DET', 'NOUN', 'ADP']",[],0,0,13,1
US22447A,1858-12-28,Lathe for ,"['Lathe', 'for']","[('Lathe', 'NNP'), ('for', 'IN')]",1,"['NOUN', 'ADP']",[],0,0,2,1
US22610A,1859-01-11,Improved method of enabling moving railroad-trains to telegraph their own passings at ,"['Improved', 'method', 'of', 'enabling', 'moving', 'railroad-trains', 'to', 'telegraph', 'their', 'own', 'passings', 'at']","[('Improved', 'VBN'), ('method', 'NN'), ('of', 'IN'), ('enabling', 'VBG'), ('moving', 'VBG'), ('railroad-trains', 'NNS'), ('to', 'TO'), ('telegraph', 'VB'), ('their', 'PRP$'), ('own', 'JJ'), ('passings', 'NNS'), ('at', 'IN')]",0,"['ADJ', 'NOUN', 'ADP', 'VERB', 'VERB', 'NOUN', 'PUNCT', 'NOUN', 'PART', 'VERB', 'PRON', 'ADJ', 'NOUN', 'ADP']",[],0,0,14,1
US22851A,1859-02-08,Improvement in ,"['Improvement', 'in']","[('Improvement', 'NN'), ('in', 'IN')]",0,"['NOUN', 'ADP']",[],0,0,2,1
US22861A,1859-02-08,Improved furnace fo ,"['Improved', 'furnace', 'fo']","[('Improved', 'VBN'), ('furnace', 'NN'), ('fo', 'NN')]",0,"['VERB', 'NOUN', 'ADP']",[],0,0,3,1
US23086A,1859-03-01,Improvement in ,"['Improvement', 'in']","[('Improvement', 'NN'), ('in', 'IN')]",0,"['NOUN', 'ADP']",[],0,0,2,1
US23148A,1859-03-08,Hubs and axles of ,"['Hubs', 'and', 'axles', 'of']","[('Hubs', 'NNP'), ('and', 'CC'), ('axles', 'NNS'), ('of', 'IN')]",1,"['NOUN', 'CCONJ', 'NOUN', 'ADP']",[],0,0,4,1
US23270A,1859-03-15,Improvement in ,"['Improvement', 'in']","[('Improvement', 'NN'), ('in', 'IN')]",0,"['NOUN', 'ADP']",[],0,0,2,1
US23292A,1859-03-22,Fastening for ,"['Fastening', 'for']","[('Fastening', 'VBG'), ('for', 'IN')]",0,"['VERB', 'ADP']",[],0,0,2,1
US23421A,1859-03-29,Self-feeding press for ,"['Self-feeding', 'press', 'for']","[('Self-feeding', 'JJ'), ('press', 'NN'), ('for', 'IN')]",0,"['NOUN', 'PUNCT', 'VERB', 'NOUN', 'ADP']",[],0,0,5,1
US23488A,1859-04-05,Improvement in the arrangement of machinery for operating corn-shellers separately or ,"['Improvement', 'in', 'the', 'arrangement', 'of', 'machinery', 'for', 'operating', 'corn-shellers', 'separately', 'or']","[('Improvement', 'NN'), ('in', 'IN'), ('the', 'DT'), ('arrangement', 'NN'), ('of', 'IN'), ('machinery', 'NN'), ('for', 'IN'), ('operating', 'VBG'), ('corn-shellers', 'NNS'), ('separately', 'RB'), ('or', 'CC')]",0,"['NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADP', 'VERB', 'NOUN', 'PUNCT', 'NOUN', 'ADV', 'CCONJ']",[],0,0,13,1
US23638A,1859-04-12,Improved mode of ,"['Improved', 'mode', 'of']","[('Improved', 'VBN'), ('mode', 'NN'), ('of', 'IN')]",0,"['VERB', 'NOUN', 'ADP']",[],0,0,3,1
US23674A,1859-04-19,Machine for ,"['Machine', 'for']","[('Machine', 'NN'), ('for', 'IN')]",0,"['NOUN', 'ADP']",[],0,0,2,1
US23761A,1859-04-26,Low-water alarm for ,"['Low-water', 'alarm', 'for']","[('Low-water', 'JJ'), ('alarm', 'NN'), ('for', 'IN')]",0,"['ADJ', 'PUNCT', 'NOUN', 'NOUN', 'ADP']",[],0,0,5,1
US24030A,1859-05-17,Adjustable canopy for ,"['Adjustable', 'canopy', 'for']","[('Adjustable', 'JJ'), ('canopy', 'NN'), ('for', 'IN')]",0,"['ADJ', 'NOUN', 'ADP']",[],0,0,3,1
US24141A,1859-05-24,Machine for ,"['Machine', 'for']","[('Machine', 'NN'), ('for', 'IN')]",0,"['NOUN', 'ADP']",[],0,0,2,1
US24254A,1859-05-31,Friction-spuing for ,"['Friction-spuing', 'for']","[('Friction-spuing', 'NN'), ('for', 'IN')]",0,"['NOUN', 'PUNCT', 'NOUN', 'ADP']",[],0,0,4,1
US24307A,1859-06-07,Coustkuction of ,"['Coustkuction', 'of']","[('Coustkuction', 'NN'), ('of', 'IN')]",0,"['NOUN', 'ADP']",[],0,0,2,1
US24314A,1859-06-07,Machine for ,"['Machine', 'for']","[('Machine', 'NN'), ('for', 'IN')]",0,"['NOUN', 'ADP']",[],0,0,2,1
US24483A,1859-06-21,Eireback for ,"['Eireback', 'for']","[('Eireback', 'NN'), ('for', 'IN')]",0,"['VERB', 'ADP']",[],0,0,2,1
US25093A,1859-08-16,Machine for ,"['Machine', 'for']","[('Machine', 'NN'), ('for', 'IN')]",0,"['NOUN', 'ADP']",[],0,0,2,1
US25153A,1859-08-16,Improvement i n gardi ng-engin es ,"['Improvement', 'i', 'n', 'gardi', 'ng-engin', 'es']","[('Improvement', 'NN'), ('i', 'NN'), ('n', 'VBP'), ('gardi', 'JJ'), ('ng-engin', 'JJ'), ('es', 'NN')]",0,"['NOUN', 'PRON', 'CCONJ', 'ADJ', 'NOUN', 'PUNCT', 'NOUN', 'ADP']",[],0,0,8,1
US25361A,1859-09-06,Improvement in the mode of ,"['Improvement', 'in', 'the', 'mode', 'of']","[('Improvement', 'NN'), ('in', 'IN'), ('the', 'DT'), ('mode', 'NN'), ('of', 'IN')]",0,"['NOUN', 'ADP', 'DET', 'NOUN', 'ADP']",[],0,0,5,1
US25420A,1859-09-13,Movable top for ,"['Movable', 'top', 'for']","[('Movable', 'JJ'), ('top', 'NN'), ('for', 'IN')]",0,"['ADJ', 'NOUN', 'ADP']",[],0,0,3,1
US26009A,1859-11-08,Device for ,"['Device', 'for']","[('Device', 'NN'), ('for', 'IN')]",0,"['NOUN', 'ADP']",[],0,0,2,1
US26049A,1859-11-08,Machine for ,"['Machine', 'for']","[('Machine', 'NN'), ('for', 'IN')]",0,"['NOUN', 'ADP']",[],0,0,2,1
US26206A,1859-11-22,Machine for ,"['Machine', 'for']","[('Machine', 'NN'), ('for', 'IN')]",0,"['NOUN', 'ADP']",[],0,0,2,1
US26276A,1859-11-29,Improvement in the manufacture of ,"['Improvement', 'in', 'the', 'manufacture', 'of']","[('Improvement', 'NN'), ('in', 'IN'), ('the', 'DT'), ('manufacture', 'NN'), ('of', 'IN')]",0,"['NOUN', 'ADP', 'DET', 'NOUN', 'ADP']",[],0,0,5,1
US26392A,1859-12-06,Tool  for ,"['Tool', 'for']","[('Tool', 'NN'), ('for', 'IN')]",0,"['NOUN', 'SPACE', 'ADP']",[],0,0,3,1
US26401A,1859-12-06,Improved mode of ,"['Improved', 'mode', 'of']","[('Improved', 'VBN'), ('mode', 'NN'), ('of', 'IN')]",0,"['VERB', 'NOUN', 'ADP']",[],0,0,3,1
US26454A,1859-12-13,Improvement in dispensing with ,"['Improvement', 'in', 'dispensing', 'with']","[('Improvement', 'NN'), ('in', 'IN'), ('dispensing', 'VBG'), ('with', 'IN')]",0,"['NOUN', 'ADP', 'VERB', 'ADP']",[],0,0,4,1
US26870A,1860-01-17,Method of elevating and delivering water from ,"['Method', 'of', 'elevating', 'and', 'delivering', 'water', 'from']","[('Method', 'NNP'), ('of', 'IN'), ('elevating', 'VBG'), ('and', 'CC'), ('delivering', 'VBG'), ('water', 'NN'), ('from', 'IN')]",1,"['NOUN', 'ADP', 'VERB', 'CCONJ', 'VERB', 'NOUN', 'ADP']",[],0,0,7,1
US26887A,1860-01-24,Wire screen for ,"['Wire', 'screen', 'for']","[('Wire', 'NNP'), ('screen', 'NN'), ('for', 'IN')]",1,"['NOUN', 'NOUN', 'ADP']",[],0,0,3,1
US26891A,1860-01-24,Catch for ,"['Catch', 'for']","[('Catch', 'NN'), ('for', 'IN')]",0,"['VERB', 'ADP']",[],0,0,2,1
US27003A,1860-01-31,Ives w ,"['Ives', 'w']","[('Ives', 'NNS'), ('w', 'VBP')]",0,"['NOUN', 'ADP']",[],0,0,2,1
US27268A,1860-02-28,Implement for ,"['Implement', 'for']","[('Implement', 'NN'), ('for', 'IN')]",0,"['VERB', 'ADP']",[],0,0,2,1
US27510A,1860-03-20,Machine for ,"['Machine', 'for']","[('Machine', 'NN'), ('for', 'IN')]",0,"['NOUN', 'ADP']",[],0,0,2,1
US27702A,1860-04-03,Metallic heels for ,"['Metallic', 'heels', 'for']","[('Metallic', 'NNP'), ('heels', 'NNS'), ('for', 'IN')]",1,"['ADJ', 'NOUN', 'ADP']",[],0,0,3,1
US28094A,1860-05-01,Machine for ,"['Machine', 'for']","[('Machine', 'NN'), ('for', 'IN')]",0,"['NOUN', 'ADP']",[],0,0,2,1
US28204A,1860-05-08,Floating sluice for ,"['Floating', 'sluice', 'for']","[('Floating', 'VBG'), ('sluice', 'NN'), ('for', 'IN')]",0,"['VERB', 'NOUN', 'ADP']",[],0,0,3,1
US28348A,1860-05-22,Mold for ,"['Mold', 'for']","[('Mold', 'NN'), ('for', 'IN')]",0,"['NOUN', 'ADP']",[],0,0,2,1
US28536A,1860-05-29,Samtjel w ,"['Samtjel', 'w']","[('Samtjel', 'NNP'), ('w', 'NN')]",1,"['NOUN', 'ADP']",[],0,0,2,1
US28562A,1860-06-05,Machine for ,"['Machine', 'for']","[('Machine', 'NN'), ('for', 'IN')]",0,"['NOUN', 'ADP']",[],0,0,2,1
US28675A,1860-06-12,Improved apparatus for regulating the draft and preventing the explosion of ,"['Improved', 'apparatus', 'for', 'regulating', 'the', 'draft', 'and', 'preventing', 'the', 'explosion', 'of']","[('Improved', 'VBN'), ('apparatus', 'NN'), ('for', 'IN'), ('regulating', 'VBG'), ('the', 'DT'), ('draft', 'NN'), ('and', 'CC'), ('preventing', 'VBG'), ('the', 'DT'), ('explosion', 'NN'), ('of', 'IN')]",0,"['VERB', 'NOUN', 'ADP', 'VERB', 'DET', 'NOUN', 'CCONJ', 'VERB', 'DET', 'NOUN', 'ADP']",[],0,0,11,1
US28783A,1860-06-19,Improvement in raking and binding apparatus for ,"['Improvement', 'in', 'raking', 'and', 'binding', 'apparatus', 'for']","[('Improvement', 'NN'), ('in', 'IN'), ('raking', 'VBG'), ('and', 'CC'), ('binding', 'VBG'), ('apparatus', 'NN'), ('for', 'IN')]",0,"['NOUN', 'ADP', 'VERB', 'CCONJ', 'VERB', 'NOUN', 'ADP']",[],0,0,7,1
US29017A,1860-07-03,Mold for ,"['Mold', 'for']","[('Mold', 'NN'), ('for', 'IN')]",0,"['NOUN', 'ADP']",[],0,0,2,1
US29293A,1860-07-24,Machine for ,"['Machine', 'for']","[('Machine', 'NN'), ('for', 'IN')]",0,"['NOUN', 'ADP']",[],0,0,2,1
US29322A,1860-07-24,Method of ,"['Method', 'of']","[('Method', 'NN'), ('of', 'IN')]",0,"['NOUN', 'ADP']",[],0,0,2,1
US29328A,1860-07-24,Chaeles n ,"['Chaeles', 'n']","[('Chaeles', 'NNS'), ('n', 'NNS')]",0,"['NOUN', 'CCONJ']",[],0,0,2,1
US29507A,1860-08-07,Improvement in ,"['Improvement', 'in']","[('Improvement', 'NN'), ('in', 'IN')]",0,"['NOUN', 'ADP']",[],0,0,2,1
US29595A,1860-08-14,Machine for ,"['Machine', 'for']","[('Machine', 'NN'), ('for', 'IN')]",0,"['NOUN', 'ADP']",[],0,0,2,1
US29807A,1860-08-28,Improvement in ,"['Improvement', 'in']","[('Improvement', 'NN'), ('in', 'IN')]",0,"['NOUN', 'ADP']",[],0,0,2,1
US29851A,1860-09-04,Mode of preparing wood for ,"['Mode', 'of', 'preparing', 'wood', 'for']","[('Mode', 'NNP'), ('of', 'IN'), ('preparing', 'VBG'), ('wood', 'NN'), ('for', 'IN')]",1,"['NOUN', 'ADP', 'VERB', 'NOUN', 'ADP']",[],0,0,5,1
US29860A,1860-09-04,Improvement in modes of ,"['Improvement', 'in', 'modes', 'of']","[('Improvement', 'NN'), ('in', 'IN'), ('modes', 'NNS'), ('of', 'IN')]",0,"['NOUN', 'ADP', 'NOUN', 'ADP']",[],0,0,4,1
US29940A,1860-09-04,Machine for ,"['Machine', 'for']","[('Machine', 'NN'), ('for', 'IN')]",0,"['NOUN', 'ADP']",[],0,0,2,1
US29978A,1860-09-11,Construction of ,"['Construction', 'of']","[('Construction', 'NN'), ('of', 'IN')]",0,"['NOUN', 'ADP']",[],0,0,2,1
US30483A,1860-10-23,Screen for ,"['Screen', 'for']","[('Screen', 'NN'), ('for', 'IN')]",0,"['NOUN', 'ADP']",[],0,0,2,1
US30540A,1860-10-30,Machine for ,"['Machine', 'for']","[('Machine', 'NN'), ('for', 'IN')]",0,"['NOUN', 'ADP']",[],0,0,2,1
US30547A,1860-10-30,Bearing for ,"['Bearing', 'for']","[('Bearing', 'NN'), ('for', 'IN')]",0,"['VERB', 'ADP']",[],0,0,2,1
US30870A,1860-12-11,Improvement in apparatus for ,"['Improvement', 'in', 'apparatus', 'for']","[('Improvement', 'NN'), ('in', 'IN'), ('apparatus', 'NN'), ('for', 'IN')]",0,"['NOUN', 'ADP', 'NOUN', 'ADP']",[],0,0,4,1
US31218A,1861-01-29,Making finger-guards for ,"['Making', 'finger-guards', 'for']","[('Making', 'VBG'), ('finger-guards', 'NNS'), ('for', 'IN')]",0,"['VERB', 'NOUN', 'PUNCT', 'NOUN', 'ADP']",[],0,0,5,1
US31259A,1861-01-29,Ankle-strppoktihgr gaiteb ,"['Ankle-strppoktihgr', 'gaiteb']","[('Ankle-strppoktihgr', 'NNP'), ('gaiteb', 'NN')]",1,"['NOUN', 'PUNCT', 'NOUN', 'ADP']",[],0,0,4,1
US31315A,1861-02-05,Improvement in machinery for ,"['Improvement', 'in', 'machinery', 'for']","[('Improvement', 'NN'), ('in', 'IN'), ('machinery', 'NN'), ('for', 'IN')]",0,"['NOUN', 'ADP', 'NOUN', 'ADP']",[],0,0,4,1
US31327A,1861-02-05,Improvement in the construction of the fire-chambers and in operating the fire of ,"['Improvement', 'in', 'the', 'construction', 'of', 'the', 'fire-chambers', 'and', 'in', 'operating', 'the', 'fire', 'of']","[('Improvement', 'NN'), ('in', 'IN'), ('the', 'DT'), ('construction', 'NN'), ('of', 'IN'), ('the', 'DT'), ('fire-chambers', 'NNS'), ('and', 'CC'), ('in', 'IN'), ('operating', 'VBG'), ('the', 'DT'), ('fire', 'NN'), ('of', 'IN')]",0,"['NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT', 'NOUN', 'CCONJ', 'ADP', 'VERB', 'DET', 'NOUN', 'ADP']",[],0,0,15,1
US31695A,1861-03-19,Improved machine for ,"['Improved', 'machine', 'for']","[('Improved', 'VBN'), ('machine', 'NN'), ('for', 'IN')]",0,"['VERB', 'NOUN', 'ADP']",[],0,0,3,1
US31729A,1861-03-19,Method of ,"['Method', 'of']","[('Method', 'NN'), ('of', 'IN')]",0,"['NOUN', 'ADP']",[],0,0,2,1
US32366A,1861-05-21,Geoege w ,"['Geoege', 'w']","[('Geoege', 'NNP'), ('w', 'NN')]",1,"['VERB', 'ADP']",[],0,0,2,1
US32623A,1861-06-25,Life ob ,"['Life', 'ob']","[('Life', 'NNP'), ('ob', 'NN')]",1,"['NOUN', 'ADP']",[],0,0,2,1
US32693A,1861-07-02,Machine for ,"['Machine', 'for']","[('Machine', 'NN'), ('for', 'IN')]",0,"['NOUN', 'ADP']",[],0,0,2,1
US32955A,1861-07-30,Furnace for ,"['Furnace', 'for']","[('Furnace', 'NN'), ('for', 'IN')]",0,"['NOUN', 'ADP']",[],0,0,2,1
US33011A,1861-08-06,Auxiliary apparatus for increasing the draft of the furnaces of ,"['Auxiliary', 'apparatus', 'for', 'increasing', 'the', 'draft', 'of', 'the', 'furnaces', 'of']","[('Auxiliary', 'JJ'), ('apparatus', 'NN'), ('for', 'IN'), ('increasing', 'VBG'), ('the', 'DT'), ('draft', 'NN'), ('of', 'IN'), ('the', 'DT'), ('furnaces', 'NNS'), ('of', 'IN')]",0,"['ADJ', 'NOUN', 'ADP', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP']",[],0,0,10,1
US33662A,1861-11-05,Improvement in ,"['Improvement', 'in']","[('Improvement', 'NN'), ('in', 'IN')]",0,"['NOUN', 'ADP']",[],0,0,2,1
US33665A,1861-11-05,Improved mode of diminishing effect of collision on ,"['Improved', 'mode', 'of', 'diminishing', 'effect', 'of', 'collision', 'on']","[('Improved', 'VBN'), ('mode', 'NN'), ('of', 'IN'), ('diminishing', 'VBG'), ('effect', 'NN'), ('of', 'IN'), ('collision', 'NN'), ('on', 'IN')]",0,"['ADJ', 'NOUN', 'ADP', 'VERB', 'NOUN', 'ADP', 'NOUN', 'ADP']",[],0,0,8,1
US33739A,1861-11-19,Improved mode of ,"['Improved', 'mode', 'of']","[('Improved', 'VBN'), ('mode', 'NN'), ('of', 'IN')]",0,"['VERB', 'NOUN', 'ADP']",[],0,0,3,1
US33808A,1861-11-26,Improved machine for ,"['Improved', 'machine', 'for']","[('Improved', 'VBN'), ('machine', 'NN'), ('for', 'IN')]",0,"['VERB', 'NOUN', 'ADP']",[],0,0,3,1
US34407A,1862-02-18,Improvement in setting and threading needles in ,"['Improvement', 'in', 'setting', 'and', 'threading', 'needles', 'in']","[('Improvement', 'NN'), ('in', 'IN'), ('setting', 'VBG'), ('and', 'CC'), ('threading', 'VBG'), ('needles', 'NNS'), ('in', 'IN')]",0,"['NOUN', 'ADP', 'VERB', 'CCONJ', 'VERB', 'NOUN', 'ADP']",[],0,0,7,1
US34566A,1862-03-04,Machine for ,"['Machine', 'for']","[('Machine', 'NN'), ('for', 'IN')]",0,"['NOUN', 'ADP']",[],0,0,2,1
US34671A,1862-03-18,Improved mode of attaching horses to vehicles and detaching them therefrom ,"['Improved', 'mode', 'of', 'attaching', 'horses', 'to', 'vehicles', 'and', 'detaching', 'them', 'therefrom']","[('Improved', 'VBN'), ('mode', 'NN'), ('of', 'IN'), ('attaching', 'VBG'), ('horses', 'NNS'), ('to', 'TO'), ('vehicles', 'NNS'), ('and', 'CC'), ('detaching', 'VBG'), ('them', 'PRP'), ('therefrom', 'IN')]",0,"['VERB', 'NOUN', 'ADP', 'VERB', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'VERB', 'PRON', 'ADP']",[],0,0,11,1
US34733A,1862-03-25,Improvement in chimneys fo ,"['Improvement', 'in', 'chimneys', 'fo']","[('Improvement', 'NN'), ('in', 'IN'), ('chimneys', 'NNS'), ('fo', 'VBP')]",0,"['NOUN', 'ADP', 'NOUN', 'ADP']",[],0,0,4,1
US34964A,1862-04-15,The nor ,"['The', 'nor']","[('The', 'DT'), ('nor', 'CC')]",0,"['PRON', 'CCONJ']",[],0,0,2,1
